inspection_id,business_id,inspection_date,inspection_score,inspection_type
91760_20180123,91760,2018-01-23T00:00:00.000,,New Ownership - Followup
91760_20180326,91760,2018-03-26T00:00:00.000,94,Routine - Unscheduled
91760_20190430,91760,2019-04-30T00:00:00.000,92,Routine - Unscheduled
91762_20170518,91762,2017-05-18T00:00:00.000,,New Ownership
91762_20170612,91762,2017-06-12T00:00:00.000,,Non-inspection site visit
91762_20170717,91762,2017-07-17T00:00:00.000,,New Ownership
91762_20170831,91762,2017-08-31T00:00:00.000,,New Ownership
91762_20180110,91762,2018-01-10T00:00:00.000,88,Routine - Unscheduled
91762_20180117,91762,2018-01-17T00:00:00.000,,Reinspection/Followup
91762_20190606,91762,2019-06-06T00:00:00.000,77,Routine - Unscheduled
91762_20190701,91762,2019-07-01T00:00:00.000,,Complaint
91762_20190710,91762,2019-07-10T00:00:00.000,,Complaint
91767_20170713,91767,2017-07-13T00:00:00.000,,New Ownership
91767_20170814,91767,2017-08-14T00:00:00.000,,New Ownership
91767_20170918,91767,2017-09-18T00:00:00.000,,New Ownership
91767_20170927,91767,2017-09-27T00:00:00.000,,New Ownership - Followup
91767_20180814,91767,2018-08-14T00:00:00.000,94,Routine - Unscheduled
91767_20180816,91767,2018-08-16T00:00:00.000,,Reinspection/Followup
91767_20190711,91767,2019-07-11T00:00:00.000,96,Routine - Unscheduled
91802_20170523,91802,2017-05-23T00:00:00.000,,New Ownership
91802_20170627,91802,2017-06-27T00:00:00.000,,Structural Inspection
91802_20170810,91802,2017-08-10T00:00:00.000,96,Routine - Unscheduled
91802_20180228,91802,2018-02-28T00:00:00.000,96,Routine - Unscheduled
91807_20171129,91807,2017-11-29T00:00:00.000,,New Ownership
91807_20180625,91807,2018-06-25T00:00:00.000,,New Ownership
91807_20190227,91807,2019-02-27T00:00:00.000,96,Routine - Unscheduled
91807_20190430,91807,2019-04-30T00:00:00.000,,Complaint
91807_20190507,91807,2019-05-07T00:00:00.000,,Reinspection/Followup
91807_20190830,91807,2019-08-30T00:00:00.000,84,Routine - Unscheduled
91807_20190911,91807,2019-09-11T00:00:00.000,,Reinspection/Followup
91807_20190912,91807,2019-09-12T00:00:00.000,,Reinspection/Followup
91809_20170524,91809,2017-05-24T00:00:00.000,,New Construction
91809_20170602,91809,2017-06-02T00:00:00.000,,New Construction
91809_20170609,91809,2017-06-09T00:00:00.000,,New Ownership
91809_20190122,91809,2019-01-22T00:00:00.000,87,Routine - Unscheduled
91809_20190130,91809,2019-01-30T00:00:00.000,,Reinspection/Followup
91811_20170726,91811,2017-07-26T00:00:00.000,,New Construction
91811_20170922,91811,2017-09-22T00:00:00.000,,New Construction
91811_20171002,91811,2017-10-02T00:00:00.000,,New Construction
91811_20171004,91811,2017-10-04T00:00:00.000,,New Construction
91811_20171005,91811,2017-10-05T00:00:00.000,,New Ownership - Followup
91811_20180205,91811,2018-02-05T00:00:00.000,100,Routine - Unscheduled
91811_20180914,91811,2018-09-14T00:00:00.000,93,Routine - Unscheduled
91811_20180917,91811,2018-09-17T00:00:00.000,,Reinspection/Followup
91817_20170629,91817,2017-06-29T00:00:00.000,,New Construction
91817_20170707,91817,2017-07-07T00:00:00.000,,New Ownership
91817_20170828,91817,2017-08-28T00:00:00.000,93,Routine - Unscheduled
91817_20190221,91817,2019-02-21T00:00:00.000,90,Routine - Unscheduled
91817_20190311,91817,2019-03-11T00:00:00.000,,Reinspection/Followup
91823_20170526,91823,2017-05-26T00:00:00.000,,New Construction
91823_20170802,91823,2017-08-02T00:00:00.000,,New Construction
91823_20170807,91823,2017-08-07T00:00:00.000,,New Construction
91823_20170814,91823,2017-08-14T00:00:00.000,,New Construction
91823_20171003,91823,2017-10-03T00:00:00.000,100,Routine - Unscheduled
91823_20190207,91823,2019-02-07T00:00:00.000,92,Routine - Unscheduled
91823_20190923,91823,2019-09-23T00:00:00.000,92,Routine - Unscheduled
91823_20190930,91823,2019-09-30T00:00:00.000,,Reinspection/Followup
91824_20170728,91824,2017-07-28T00:00:00.000,,New Ownership
91826_20170605,91826,2017-06-05T00:00:00.000,,Structural Inspection
91826_20181109,91826,2018-11-09T00:00:00.000,92,Routine - Unscheduled
91826_20190327,91826,2019-03-27T00:00:00.000,,Structural Inspection
91828_20170627,91828,2017-06-27T00:00:00.000,79,Routine - Unscheduled
91828_20190225,91828,2019-02-25T00:00:00.000,78,Routine - Unscheduled
91828_20190304,91828,2019-03-04T00:00:00.000,,Non-inspection site visit
91828_20190307,91828,2019-03-07T00:00:00.000,,Reinspection/Followup
91828_20190906,91828,2019-09-06T00:00:00.000,72,Routine - Unscheduled
91828_20190918,91828,2019-09-18T00:00:00.000,,Reinspection/Followup
91828_20190926,91828,2019-09-26T00:00:00.000,,Complaint
91829_20170601,91829,2017-06-01T00:00:00.000,,New Ownership
91829_20171207,91829,2017-12-07T00:00:00.000,96,Routine - Unscheduled
91829_20180817,91829,2018-08-17T00:00:00.000,100,Routine - Unscheduled
91829_20190805,91829,2019-08-05T00:00:00.000,100,Routine - Unscheduled
91830_20170613,91830,2017-06-13T00:00:00.000,,New Ownership
91830_20170722,91830,2017-07-22T00:00:00.000,,New Ownership
91830_20180227,91830,2018-02-27T00:00:00.000,84,Routine - Unscheduled
91830_20190320,91830,2019-03-20T00:00:00.000,98,Routine - Unscheduled
91830_20190514,91830,2019-05-14T00:00:00.000,,Complaint
91832_20170607,91832,2017-06-07T00:00:00.000,,Structural Inspection
91832_20170802,91832,2017-08-02T00:00:00.000,94,Routine - Unscheduled
91832_20190327,91832,2019-03-27T00:00:00.000,,Structural Inspection
91843_20170630,91843,2017-06-30T00:00:00.000,,New Ownership
91843_20170720,91843,2017-07-20T00:00:00.000,,New Ownership
91843_20170721,91843,2017-07-21T00:00:00.000,,New Ownership
91843_20170914,91843,2017-09-14T00:00:00.000,78,Routine - Unscheduled
91843_20170922,91843,2017-09-22T00:00:00.000,,Reinspection/Followup
91843_20180822,91843,2018-08-22T00:00:00.000,55,Routine - Unscheduled
91843_20180829,91843,2018-08-29T00:00:00.000,,Reinspection/Followup
91845_20170605,91845,2017-06-05T00:00:00.000,,New Ownership
91847_20170809,91847,2017-08-09T00:00:00.000,,New Ownership
91847_20170830,91847,2017-08-30T00:00:00.000,,New Ownership
91847_20180208,91847,2018-02-08T00:00:00.000,88,Routine - Unscheduled
91847_20180215,91847,2018-02-15T00:00:00.000,,Reinspection/Followup
91847_20190424,91847,2019-04-24T00:00:00.000,84,Routine - Unscheduled
91847_20190501,91847,2019-05-01T00:00:00.000,,Reinspection/Followup
91849_20170825,91849,2017-08-25T00:00:00.000,,New Construction
91849_20171013,91849,2017-10-13T00:00:00.000,,New Construction
91849_20171020,91849,2017-10-20T00:00:00.000,,New Ownership
91849_20171117,91849,2017-11-17T00:00:00.000,90,Routine - Unscheduled
91849_20180724,91849,2018-07-24T00:00:00.000,92,Routine - Unscheduled
91849_20190529,91849,2019-05-29T00:00:00.000,76,Routine - Unscheduled
91849_20190605,91849,2019-06-05T00:00:00.000,,Reinspection/Followup
91852_20170628,91852,2017-06-28T00:00:00.000,98,Routine - Unscheduled
91852_20170926,91852,2017-09-26T00:00:00.000,,New Ownership - Followup
91852_20180516,91852,2018-05-16T00:00:00.000,89,Routine - Unscheduled
91852_20180525,91852,2018-05-25T00:00:00.000,,Reinspection/Followup
91852_20180601,91852,2018-06-01T00:00:00.000,,Reinspection/Followup
91852_20181016,91852,2018-10-16T00:00:00.000,,Complaint
91852_20190912,91852,2019-09-12T00:00:00.000,89,Routine - Unscheduled
91852_20190917,91852,2019-09-17T00:00:00.000,,Reinspection/Followup
91853_20170607,91853,2017-06-07T00:00:00.000,,New Ownership
91853_20170614,91853,2017-06-14T00:00:00.000,,Reinspection/Followup
91853_20171003,91853,2017-10-03T00:00:00.000,,Complaint
91853_20171117,91853,2017-11-17T00:00:00.000,92,Routine - Unscheduled
91853_20180508,91853,2018-05-08T00:00:00.000,90,Routine - Unscheduled
91853_20181107,91853,2018-11-07T00:00:00.000,87,Routine - Unscheduled
91853_20190514,91853,2019-05-14T00:00:00.000,93,Routine - Unscheduled
91873_20170607,91873,2017-06-07T00:00:00.000,,New Ownership
91873_20170629,91873,2017-06-29T00:00:00.000,,New Ownership
91873_20190513,91873,2019-05-13T00:00:00.000,96,Routine - Unscheduled
91874_20170718,91874,2017-07-18T00:00:00.000,,New Ownership
91874_20170724,91874,2017-07-24T00:00:00.000,,New Ownership
91874_20170726,91874,2017-07-26T00:00:00.000,,New Ownership
91874_20170816,91874,2017-08-16T00:00:00.000,,New Construction
91874_20171010,91874,2017-10-10T00:00:00.000,,New Ownership
91874_20171017,91874,2017-10-17T00:00:00.000,,New Ownership
91874_20180510,91874,2018-05-10T00:00:00.000,86,Routine - Unscheduled
91874_20190227,91874,2019-02-27T00:00:00.000,,Complaint
91876_20170802,91876,2017-08-02T00:00:00.000,,New Construction
91876_20180606,91876,2018-06-06T00:00:00.000,,New Construction
91876_20180627,91876,2018-06-27T00:00:00.000,,Non-inspection site visit
91876_20190529,91876,2019-05-29T00:00:00.000,96,Routine - Unscheduled
91878_20170608,91878,2017-06-08T00:00:00.000,,New Ownership
919_20170410,919,2017-04-10T00:00:00.000,96,Routine - Unscheduled
919_20180425,919,2018-04-25T00:00:00.000,96,Routine - Unscheduled
919_20180501,919,2018-05-01T00:00:00.000,,Reinspection/Followup
919_20190220,919,2019-02-20T00:00:00.000,,Non-inspection site visit
919_20190312,919,2019-03-12T00:00:00.000,96,Routine - Unscheduled
919_20190927,919,2019-09-27T00:00:00.000,96,Routine - Unscheduled
91907_20170613,91907,2017-06-13T00:00:00.000,,New Construction
91907_20170627,91907,2017-06-27T00:00:00.000,,New Construction
91907_20170710,91907,2017-07-10T00:00:00.000,,New Construction
91907_20170922,91907,2017-09-22T00:00:00.000,96,Routine - Unscheduled
91907_20180629,91907,2018-06-29T00:00:00.000,94,Routine - Unscheduled
91911_20170612,91911,2017-06-12T00:00:00.000,,New Ownership
91911_20170619,91911,2017-06-19T00:00:00.000,,Reinspection/Followup
91911_20180514,91911,2018-05-14T00:00:00.000,79,Routine - Unscheduled
91911_20181126,91911,2018-11-26T00:00:00.000,79,Routine - Unscheduled
91911_20190701,91911,2019-07-01T00:00:00.000,77,Routine - Unscheduled
91911_20190708,91911,2019-07-08T00:00:00.000,,Reinspection/Followup
91911_20190711,91911,2019-07-11T00:00:00.000,,Reinspection/Followup
91918_20171101,91918,2017-11-01T00:00:00.000,,New Ownership
91918_20171108,91918,2017-11-08T00:00:00.000,,New Ownership
91931_20170615,91931,2017-06-15T00:00:00.000,,Routine - Scheduled
91931_20181114,91931,2018-11-14T00:00:00.000,,New Ownership - Followup
91931_20190521,91931,2019-05-21T00:00:00.000,85,Routine - Unscheduled
91934_20170627,91934,2017-06-27T00:00:00.000,,New Ownership
91934_20170630,91934,2017-06-30T00:00:00.000,,New Ownership
91934_20170801,91934,2017-08-01T00:00:00.000,,Non-inspection site visit
91934_20170928,91934,2017-09-28T00:00:00.000,94,Routine - Unscheduled
91934_20171026,91934,2017-10-26T00:00:00.000,,New Construction
91934_20190107,91934,2019-01-07T00:00:00.000,80,Routine - Unscheduled
91934_20190214,91934,2019-02-14T00:00:00.000,,Reinspection/Followup
91934_20190701,91934,2019-07-01T00:00:00.000,86,Routine - Unscheduled
91934_20190712,91934,2019-07-12T00:00:00.000,,Reinspection/Followup
91954_20170526,91954,2017-05-26T00:00:00.000,81,Routine - Unscheduled
91954_20170608,91954,2017-06-08T00:00:00.000,,Reinspection/Followup
91954_20170619,91954,2017-06-19T00:00:00.000,,Reinspection/Followup
91954_20170803,91954,2017-08-03T00:00:00.000,,Non-inspection site visit
91954_20171130,91954,2017-11-30T00:00:00.000,,Reinspection/Followup
91954_20171207,91954,2017-12-07T00:00:00.000,,Reinspection/Followup
91954_20171211,91954,2017-12-11T00:00:00.000,,New Ownership
91954_20180816,91954,2018-08-16T00:00:00.000,80,Routine - Unscheduled
91955_20180510,91955,2018-05-10T00:00:00.000,88,Routine - Unscheduled
91971_20170620,91971,2017-06-20T00:00:00.000,,New Ownership
91971_20190716,91971,2019-07-16T00:00:00.000,,Structural Inspection
91974_20170629,91974,2017-06-29T00:00:00.000,,New Construction
91974_20170906,91974,2017-09-06T00:00:00.000,,New Construction
91974_20171004,91974,2017-10-04T00:00:00.000,,New Construction
91974_20171013,91974,2017-10-13T00:00:00.000,,New Construction
91974_20180312,91974,2018-03-12T00:00:00.000,96,Routine - Unscheduled
91974_20190509,91974,2019-05-09T00:00:00.000,91,Routine - Unscheduled
91977_20170822,91977,2017-08-22T00:00:00.000,,New Ownership
91977_20180109,91977,2018-01-09T00:00:00.000,,Non-inspection site visit
91977_20180119,91977,2018-01-19T00:00:00.000,98,Routine - Unscheduled
91977_20190320,91977,2019-03-20T00:00:00.000,98,Routine - Unscheduled
91979_20170915,91979,2017-09-15T00:00:00.000,,New Ownership
91979_20180615,91979,2018-06-15T00:00:00.000,94,Routine - Unscheduled
91979_20190327,91979,2019-03-27T00:00:00.000,98,Routine - Unscheduled
91984_20170630,91984,2017-06-30T00:00:00.000,,New Ownership
91984_20170830,91984,2017-08-30T00:00:00.000,,Complaint
91984_20180126,91984,2018-01-26T00:00:00.000,,Non-inspection site visit
91984_20180206,91984,2018-02-06T00:00:00.000,,New Ownership - Followup
91984_20180216,91984,2018-02-16T00:00:00.000,,Complaint
91984_20180223,91984,2018-02-23T00:00:00.000,,Reinspection/Followup
91984_20180511,91984,2018-05-11T00:00:00.000,,Complaint
91984_20180619,91984,2018-06-19T00:00:00.000,,Non-inspection site visit
91984_20180802,91984,2018-08-02T00:00:00.000,,Complaint
91984_20190401,91984,2019-04-01T00:00:00.000,,Complaint
91984_20190627,91984,2019-06-27T00:00:00.000,,Complaint
91984_20190708,91984,2019-07-08T00:00:00.000,,Complaint
91984_20190723,91984,2019-07-23T00:00:00.000,,Complaint
91984_20190820,91984,2019-08-20T00:00:00.000,,Multi-agency Investigation
91984_20190822,91984,2019-08-22T00:00:00.000,,Complaint
91986_20170707,91986,2017-07-07T00:00:00.000,96,Routine - Unscheduled
91986_20190507,91986,2019-05-07T00:00:00.000,98,Routine - Unscheduled
91987_20170623,91987,2017-06-23T00:00:00.000,,New Ownership
91987_20170713,91987,2017-07-13T00:00:00.000,,New Construction
91987_20170724,91987,2017-07-24T00:00:00.000,,New Construction
91987_20170725,91987,2017-07-25T00:00:00.000,,New Ownership
91989_20170707,91989,2017-07-07T00:00:00.000,,New Construction
91989_20170802,91989,2017-08-02T00:00:00.000,,New Construction
91989_20170803,91989,2017-08-03T00:00:00.000,,Non-inspection site visit
91989_20170808,91989,2017-08-08T00:00:00.000,,New Ownership
91989_20171004,91989,2017-10-04T00:00:00.000,94,Routine - Unscheduled
91989_20180411,91989,2018-04-11T00:00:00.000,100,Routine - Unscheduled
91989_20181002,91989,2018-10-02T00:00:00.000,92,Routine - Unscheduled
91989_20190425,91989,2019-04-25T00:00:00.000,96,Routine - Unscheduled
91989_20190507,91989,2019-05-07T00:00:00.000,,Reinspection/Followup
91999_20170718,91999,2017-07-18T00:00:00.000,90,Routine - Unscheduled
91999_20170731,91999,2017-07-31T00:00:00.000,,Reinspection/Followup
91999_20180125,91999,2018-01-25T00:00:00.000,90,Routine - Unscheduled
91999_20180130,91999,2018-01-30T00:00:00.000,,Non-inspection site visit
91999_20190514,91999,2019-05-14T00:00:00.000,92,Routine - Unscheduled
920_20170410,920,2017-04-10T00:00:00.000,92,Routine - Unscheduled
920_20180425,920,2018-04-25T00:00:00.000,100,Routine - Unscheduled
920_20190521,920,2019-05-21T00:00:00.000,92,Routine - Unscheduled
920_20190607,920,2019-06-07T00:00:00.000,92,Routine - Unscheduled
92000_20170705,92000,2017-07-05T00:00:00.000,,Structural Inspection
92000_20190326,92000,2019-03-26T00:00:00.000,,Structural Inspection
92022_20170616,92022,2017-06-16T00:00:00.000,,Structural Inspection
92022_20170617,92022,2017-06-17T00:00:00.000,98,Routine - Unscheduled
92022_20170724,92022,2017-07-24T00:00:00.000,94,Routine - Unscheduled
92022_20180810,92022,2018-08-10T00:00:00.000,90,Routine - Unscheduled
92022_20190315,92022,2019-03-15T00:00:00.000,96,Routine - Unscheduled
92022_20190326,92022,2019-03-26T00:00:00.000,,Structural Inspection
92029_20170808,92029,2017-08-08T00:00:00.000,,New Ownership
92029_20170817,92029,2017-08-17T00:00:00.000,,New Ownership
92029_20180509,92029,2018-05-09T00:00:00.000,88,Routine - Unscheduled
92029_20190125,92029,2019-01-25T00:00:00.000,90,Routine - Unscheduled
92029_20190214,92029,2019-02-14T00:00:00.000,,Reinspection/Followup
92029_20190225,92029,2019-02-25T00:00:00.000,,Reinspection/Followup
92029_20190725,92029,2019-07-25T00:00:00.000,96,Routine - Unscheduled
92042_20171101,92042,2017-11-01T00:00:00.000,,New Construction
92042_20171108,92042,2017-11-08T00:00:00.000,,New Construction
92042_20171109,92042,2017-11-09T00:00:00.000,,New Construction
92042_20180111,92042,2018-01-11T00:00:00.000,96,Routine - Unscheduled
92042_20190430,92042,2019-04-30T00:00:00.000,100,Routine - Unscheduled
92044_20170703,92044,2017-07-03T00:00:00.000,,New Construction
92044_20170706,92044,2017-07-06T00:00:00.000,,New Construction
92044_20170710,92044,2017-07-10T00:00:00.000,,New Ownership
92044_20170711,92044,2017-07-11T00:00:00.000,,New Construction
92044_20170828,92044,2017-08-28T00:00:00.000,,New Construction
92044_20180703,92044,2018-07-03T00:00:00.000,83,Routine - Unscheduled
92044_20180710,92044,2018-07-10T00:00:00.000,,Reinspection/Followup
92049_20170907,92049,2017-09-07T00:00:00.000,,New Ownership
92049_20180619,92049,2018-06-19T00:00:00.000,86,Routine - Unscheduled
92049_20190814,92049,2019-08-14T00:00:00.000,82,Routine - Unscheduled
92049_20190815,92049,2019-08-15T00:00:00.000,,Reinspection/Followup
92050_20170710,92050,2017-07-10T00:00:00.000,,New Ownership
92050_20170720,92050,2017-07-20T00:00:00.000,,New Ownership
92050_20180913,92050,2018-09-13T00:00:00.000,100,Routine - Unscheduled
92052_20170815,92052,2017-08-15T00:00:00.000,,Reinspection/Followup
92066_20171108,92066,2017-11-08T00:00:00.000,,New Ownership
92066_20180214,92066,2018-02-14T00:00:00.000,96,Routine - Unscheduled
92066_20180223,92066,2018-02-23T00:00:00.000,,Reinspection/Followup
92068_20170705,92068,2017-07-05T00:00:00.000,,New Ownership
92068_20170807,92068,2017-08-07T00:00:00.000,100,Routine - Unscheduled
92068_20180808,92068,2018-08-08T00:00:00.000,98,Routine - Unscheduled
92075_20170622,92075,2017-06-22T00:00:00.000,,New Construction
92075_20170809,92075,2017-08-09T00:00:00.000,,New Construction
92075_20170918,92075,2017-09-18T00:00:00.000,92,Routine - Unscheduled
92075_20180420,92075,2018-04-20T00:00:00.000,96,Routine - Unscheduled
92075_20190402,92075,2019-04-02T00:00:00.000,93,Routine - Unscheduled
9208_20170330,9208,2017-03-30T00:00:00.000,94,Routine - Unscheduled
9208_20171017,9208,2017-10-17T00:00:00.000,84,Routine - Unscheduled
9208_20171019,9208,2017-10-19T00:00:00.000,,Reinspection/Followup
9208_20190404,9208,2019-04-04T00:00:00.000,98,Routine - Unscheduled
92095_20170726,92095,2017-07-26T00:00:00.000,100,Routine - Unscheduled
92095_20180124,92095,2018-01-24T00:00:00.000,92,Routine - Unscheduled
92095_20190717,92095,2019-07-17T00:00:00.000,94,Routine - Unscheduled
92099_20170710,92099,2017-07-10T00:00:00.000,94,Routine - Unscheduled
92099_20180518,92099,2018-05-18T00:00:00.000,86,Routine - Unscheduled
92099_20190328,92099,2019-03-28T00:00:00.000,73,Routine - Unscheduled
92099_20190329,92099,2019-03-29T00:00:00.000,,Reinspection/Followup
92099_20190401,92099,2019-04-01T00:00:00.000,,Reinspection/Followup
92099_20190910,92099,2019-09-10T00:00:00.000,78,Routine - Unscheduled
92099_20190926,92099,2019-09-26T00:00:00.000,,Reinspection/Followup
92102_20170901,92102,2017-09-01T00:00:00.000,100,Routine - Unscheduled
92110_20170705,92110,2017-07-05T00:00:00.000,,New Ownership
92110_20170710,92110,2017-07-10T00:00:00.000,,Non-inspection site visit
92110_20170809,92110,2017-08-09T00:00:00.000,,New Ownership
92110_20180216,92110,2018-02-16T00:00:00.000,96,Routine - Unscheduled
92110_20180222,92110,2018-02-22T00:00:00.000,,Reinspection/Followup
92110_20181031,92110,2018-10-31T00:00:00.000,100,Routine - Unscheduled
92116_20170706,92116,2017-07-06T00:00:00.000,92,Routine - Unscheduled
92116_20170718,92116,2017-07-18T00:00:00.000,,Non-inspection site visit
92116_20170911,92116,2017-09-11T00:00:00.000,,Reinspection/Followup
92116_20180829,92116,2018-08-29T00:00:00.000,67,Routine - Unscheduled
92116_20180904,92116,2018-09-04T00:00:00.000,,Reinspection/Followup
92119_20170706,92119,2017-07-06T00:00:00.000,,New Ownership
92119_20180202,92119,2018-02-02T00:00:00.000,96,Routine - Unscheduled
92127_20170721,92127,2017-07-21T00:00:00.000,,New Construction
92127_20170728,92127,2017-07-28T00:00:00.000,,New Ownership
92127_20180710,92127,2018-07-10T00:00:00.000,96,Routine - Unscheduled
92127_20190722,92127,2019-07-22T00:00:00.000,92,Routine - Unscheduled
92141_20180927,92141,2018-09-27T00:00:00.000,85,Routine - Unscheduled
92141_20190205,92141,2019-02-05T00:00:00.000,,Reinspection/Followup
92141_20190327,92141,2019-03-27T00:00:00.000,,Structural Inspection
92149_20170726,92149,2017-07-26T00:00:00.000,,New Ownership
92149_20180208,92149,2018-02-08T00:00:00.000,100,Routine - Unscheduled
92149_20190715,92149,2019-07-15T00:00:00.000,85,Routine - Unscheduled
92149_20190729,92149,2019-07-29T00:00:00.000,,Reinspection/Followup
92149_20190828,92149,2019-08-28T00:00:00.000,,New Construction
92151_20170809,92151,2017-08-09T00:00:00.000,,New Ownership
92151_20170821,92151,2017-08-21T00:00:00.000,,New Ownership
92151_20171026,92151,2017-10-26T00:00:00.000,100,Routine - Unscheduled
92151_20180822,92151,2018-08-22T00:00:00.000,98,Routine - Unscheduled
92151_20190725,92151,2019-07-25T00:00:00.000,100,Routine - Unscheduled
92154_20170810,92154,2017-08-10T00:00:00.000,,New Construction
92154_20170815,92154,2017-08-15T00:00:00.000,,New Construction
92154_20170816,92154,2017-08-16T00:00:00.000,,New Construction
92154_20170906,92154,2017-09-06T00:00:00.000,92,Routine - Unscheduled
92154_20180727,92154,2018-07-27T00:00:00.000,94,Routine - Unscheduled
92154_20190805,92154,2019-08-05T00:00:00.000,88,Routine - Unscheduled
92154_20190813,92154,2019-08-13T00:00:00.000,,Reinspection/Followup
92171_20170905,92171,2017-09-05T00:00:00.000,94,Routine - Unscheduled
92171_20180724,92171,2018-07-24T00:00:00.000,92,Routine - Unscheduled
92173_20170719,92173,2017-07-19T00:00:00.000,,New Ownership
92173_20170728,92173,2017-07-28T00:00:00.000,,New Ownership
92173_20171004,92173,2017-10-04T00:00:00.000,100,Routine - Unscheduled
92173_20190415,92173,2019-04-15T00:00:00.000,92,Routine - Unscheduled
92174_20170707,92174,2017-07-07T00:00:00.000,,New Ownership
92174_20170929,92174,2017-09-29T00:00:00.000,100,Routine - Unscheduled
92174_20190207,92174,2019-02-07T00:00:00.000,90,Routine - Unscheduled
92187_20170707,92187,2017-07-07T00:00:00.000,,New Ownership
92187_20170801,92187,2017-08-01T00:00:00.000,,New Ownership
92187_20170823,92187,2017-08-23T00:00:00.000,90,Routine - Unscheduled
92187_20180511,92187,2018-05-11T00:00:00.000,90,Routine - Unscheduled
92187_20190726,92187,2019-07-26T00:00:00.000,88,Routine - Unscheduled
92198_20170718,92198,2017-07-18T00:00:00.000,,New Ownership
92199_20171019,92199,2017-10-19T00:00:00.000,,New Ownership
92199_20171025,92199,2017-10-25T00:00:00.000,,New Ownership - Followup
92199_20171130,92199,2017-11-30T00:00:00.000,96,Routine - Unscheduled
92199_20180209,92199,2018-02-09T00:00:00.000,,Reinspection/Followup
92199_20180613,92199,2018-06-13T00:00:00.000,96,Routine - Unscheduled
92199_20180727,92199,2018-07-27T00:00:00.000,,Reinspection/Followup
92199_20180803,92199,2018-08-03T00:00:00.000,,Reinspection/Followup
92200_20170630,92200,2017-06-30T00:00:00.000,,New Construction
92200_20170901,92200,2017-09-01T00:00:00.000,,New Ownership
92200_20170905,92200,2017-09-05T00:00:00.000,,New Construction
92200_20170908,92200,2017-09-08T00:00:00.000,,New Ownership - Followup
92200_20171101,92200,2017-11-01T00:00:00.000,92,Routine - Unscheduled
92200_20180613,92200,2018-06-13T00:00:00.000,96,Routine - Unscheduled
92200_20180717,92200,2018-07-17T00:00:00.000,,Reinspection/Followup
92200_20190212,92200,2019-02-12T00:00:00.000,,Non-inspection site visit
92201_20170630,92201,2017-06-30T00:00:00.000,,New Construction
92201_20170901,92201,2017-09-01T00:00:00.000,,New Ownership
92201_20170905,92201,2017-09-05T00:00:00.000,,New Construction
92201_20170908,92201,2017-09-08T00:00:00.000,,New Ownership - Followup
92201_20171101,92201,2017-11-01T00:00:00.000,100,Routine - Unscheduled
92201_20180613,92201,2018-06-13T00:00:00.000,98,Routine - Unscheduled
92202_20171025,92202,2017-10-25T00:00:00.000,,New Ownership
92202_20171031,92202,2017-10-31T00:00:00.000,,New Ownership - Followup
92202_20180803,92202,2018-08-03T00:00:00.000,100,Routine - Unscheduled
92224_20170807,92224,2017-08-07T00:00:00.000,,New Construction
92224_20170817,92224,2017-08-17T00:00:00.000,,New Construction
92224_20170914,92224,2017-09-14T00:00:00.000,,New Construction
92224_20170923,92224,2017-09-23T00:00:00.000,,New Ownership
92224_20170926,92224,2017-09-26T00:00:00.000,,New Ownership
92225_20171030,92225,2017-10-30T00:00:00.000,,New Ownership
92225_20171127,92225,2017-11-27T00:00:00.000,80,Routine - Unscheduled
92225_20190214,92225,2019-02-14T00:00:00.000,90,Routine - Unscheduled
92225_20190307,92225,2019-03-07T00:00:00.000,,Reinspection/Followup
92225_20190715,92225,2019-07-15T00:00:00.000,89,Routine - Unscheduled
92225_20190726,92225,2019-07-26T00:00:00.000,,Reinspection/Followup
92225_20190830,92225,2019-08-30T00:00:00.000,,Reinspection/Followup
92225_20190912,92225,2019-09-12T00:00:00.000,,Non-inspection site visit
92225_20190927,92225,2019-09-27T00:00:00.000,,Non-inspection site visit
92225_20191002,92225,2019-10-02T00:00:00.000,,Non-inspection site visit
92233_20170720,92233,2017-07-20T00:00:00.000,,New Ownership
92233_20170920,92233,2017-09-20T00:00:00.000,,New Ownership
92242_20181130,92242,2018-11-30T00:00:00.000,90,Routine - Unscheduled
92242_20190312,92242,2019-03-12T00:00:00.000,,New Ownership
92252_20170718,92252,2017-07-18T00:00:00.000,,New Ownership
92252_20180413,92252,2018-04-13T00:00:00.000,100,Routine - Unscheduled
92252_20190925,92252,2019-09-25T00:00:00.000,100,Routine - Unscheduled
92253_20170901,92253,2017-09-01T00:00:00.000,100,Routine - Unscheduled
92254_20170817,92254,2017-08-17T00:00:00.000,,New Ownership
92268_20170926,92268,2017-09-26T00:00:00.000,,New Ownership
92268_20190530,92268,2019-05-30T00:00:00.000,96,Routine - Unscheduled
92283_20170829,92283,2017-08-29T00:00:00.000,,New Construction
92283_20170901,92283,2017-09-01T00:00:00.000,,New Construction
92283_20171025,92283,2017-10-25T00:00:00.000,,New Ownership
92283_20171204,92283,2017-12-04T00:00:00.000,88,Routine - Unscheduled
92283_20190531,92283,2019-05-31T00:00:00.000,77,Routine - Unscheduled
92283_20190603,92283,2019-06-03T00:00:00.000,,Reinspection/Followup
92287_20171002,92287,2017-10-02T00:00:00.000,,New Construction
92287_20171013,92287,2017-10-13T00:00:00.000,,New Construction
92287_20171017,92287,2017-10-17T00:00:00.000,,New Ownership
